Store,DayOfWeek,Promo,SchoolHoliday,med_Sales
260,5,1,1,6498
260,6,0,0,6514.5
261,1,0,0,9214
261,1,0,1,9829.5
261,1,1,0,21875.5
261,1,1,1,21236.5
261,2,0,0,8835
261,2,0,1,9114
261,2,1,0,16728
261,2,1,1,16225.5
261,3,0,1,8614
261,3,0,0,8954.5
261,3,1,0,15092
261,3,1,1,14698.5
261,4,0,1,9780.5
261,4,0,0,9714.5
261,4,1,0,15185
261,4,1,1,14641
261,5,0,1,10336
261,5,0,0,10138
261,5,1,0,14602
261,5,1,1,13991.5
261,6,0,0,7423
262,1,0,0,17303.5
262,1,0,1,18351.5
262,1,1,0,21375
262,1,1,1,21144.5
262,2,0,1,17093
262,2,0,0,16566
262,2,1,0,19889.5
262,2,1,1,19841
262,3,0,1,16994
262,3,0,0,16568
262,3,1,0,19379
262,3,1,1,19232
262,4,0,1,17330
262,4,0,0,17139.5
262,4,1,0,19337.5
262,4,1,1,19990
262,5,0,1,18640
262,5,0,0,18905
262,5,1,0,21053
262,5,1,1,20842
262,6,0,0,17046
262,7,0,0,28221
263,1,0,0,3139
263,1,0,1,2888
263,1,1,0,4117
263,1,1,1,4278.5
263,2,0,0,2819.5
263,2,0,1,3263
263,2,1,0,3789
263,2,1,1,3699
263,3,0,1,2994.5
263,3,0,0,2916
263,3,1,0,3414
263,3,1,1,3884
263,4,0,1,2696
263,4,0,0,2695.5
263,4,1,0,3249
263,4,1,1,3850
263,5,0,1,2875
263,5,0,0,3166.5
263,5,1,0,3765
263,5,1,1,4098.5
263,6,0,0,4619.5
264,1,0,0,6145
264,1,0,1,6380
264,1,1,0,10660
264,1,1,1,10809
264,2,0,0,5381
264,2,0,1,5883
264,2,1,0,8852
264,2,1,1,9189
264,3,0,1,4790
264,3,0,0,5471.5
264,3,1,0,7918
264,3,1,1,7823
264,4,0,1,5348.5
264,4,0,0,5433
264,4,1,0,7908
264,4,1,1,7275
264,5,0,1,5859.5
264,5,0,0,5755
264,5,1,0,7844
264,5,1,1,7340.5
264,6,0,0,6092
265,1,0,0,4105
265,1,0,1,4475
265,1,1,0,8058.5
265,1,1,1,8181
265,2,0,0,3993
265,2,0,1,4090.5
265,2,1,0,6555.5
265,2,1,1,6423
265,3,0,1,3927
265,3,0,0,3974
265,3,1,0,5708
265,3,1,1,5545.5
265,4,0,1,4052
265,4,0,0,4137.5
265,4,1,0,5558
265,4,1,1,5812
265,5,0,1,4292.5
265,5,0,0,4282.5
265,5,1,0,5353
265,5,1,1,4884
265,6,0,0,2582
266,1,0,0,4109.5
266,1,0,1,4134
266,1,1,0,5940
266,1,1,1,5806
266,2,0,0,3974
266,2,0,1,3847
266,2,1,0,5450
266,2,1,1,5307
266,3,0,1,3719.5
266,3,0,0,3775
266,3,1,0,5018
266,3,1,1,4464
266,4,0,0,4061.5
266,4,0,1,4324.5
266,4,1,0,5142
266,4,1,1,4807
266,5,0,0,3745
266,5,0,1,4045
266,5,1,0,4635
266,5,1,1,4337
266,6,0,0,2462.5
267,1,0,0,6426.5
267,1,0,1,8075
267,1,1,0,9613
267,1,1,1,11980
267,2,0,0,6168
267,2,0,1,6958
267,2,1,0,8455
267,2,1,1,9456
267,3,0,1,6714
267,3,0,0,6490
267,3,1,0,8232
267,3,1,1,9943.5
267,4,0,1,9139
267,4,0,0,8018
267,4,1,0,9831.5
267,4,1,1,11864
267,5,0,1,9048
267,5,0,0,7771
267,5,1,0,9222.5
267,5,1,1,8660
267,6,0,0,10955
268,1,0,0,3925.5
268,1,0,1,4166
268,1,1,0,7010.5
268,1,1,1,7255
268,2,0,0,3645
268,2,0,1,3968
268,2,1,0,5926
268,2,1,1,5824
268,3,0,1,4119.5
268,3,0,0,4072.5
268,3,1,0,6044
268,3,1,1,6100
268,4,0,1,3656.5
268,4,0,0,3640
268,4,1,0,5162
268,4,1,1,5408
268,5,0,1,4526.5
268,5,0,0,3927
268,5,1,0,5415
268,5,1,1,5394.5
268,6,0,0,3400
268,6,0,1,3291
269,1,0,0,7372
269,1,0,1,8507
269,1,1,0,14684
269,1,1,1,15287
269,2,0,0,6944
269,2,0,1,7331
269,2,1,0,11655.5
269,2,1,1,12225.5
269,3,0,1,6655.5
269,3,0,0,7122
269,3,1,0,10536
269,3,1,1,10865
269,4,0,1,6801
269,4,0,0,7069
269,4,1,0,9920
269,4,1,1,10088
269,5,0,1,7293.5
269,5,0,0,7710.5
269,5,1,0,9733
269,5,1,1,8842.5
269,6,0,0,6990
270,1,0,0,8690.5
270,1,0,1,9252
270,1,1,0,12075
270,1,1,1,11857
270,2,0,0,7771
270,2,0,1,8100
270,2,1,0,10396
270,2,1,1,9981
270,3,0,1,7442
270,3,0,0,7522
270,3,1,0,9625
270,3,1,1,9253
270,4,0,1,7503.5
270,4,0,0,7775
270,4,1,0,9524
270,4,1,1,9245.5
270,5,0,1,8248.5
270,5,0,0,8040
270,5,1,0,9700
270,5,1,1,9144
270,6,0,0,8545
271,1,0,0,6456.5
271,1,0,1,6306
271,1,1,0,13255
271,1,1,1,12402
271,2,0,0,6816
271,2,0,1,6503
271,2,1,0,11586
271,2,1,1,11156
271,3,0,1,5819.5
271,3,0,0,6393
271,3,1,0,9780
271,3,1,1,9349
271,4,0,0,6449
271,4,0,1,6126
271,4,1,0,9341
271,4,1,1,8521
271,5,0,0,6610
271,5,0,1,6458
271,5,1,0,8941.5
271,5,1,1,7912
271,6,0,0,2799
272,1,0,0,5037
272,1,0,1,5566
272,1,1,1,10155
272,1,1,0,9709
272,2,0,0,4813
272,2,0,1,5010.5
272,2,1,1,8081
272,2,1,0,7930
272,3,0,1,4394
272,3,0,0,4829
272,3,1,1,6994
272,3,1,0,7174
272,4,0,1,5352
272,4,0,0,5072
272,4,1,1,7153.5
272,4,1,0,7306
272,5,0,1,5313
272,5,0,0,5349
272,5,1,1,6658.5
272,5,1,0,7176
272,6,0,1,3336.5
272,6,0,0,3489
273,1,0,0,5818
273,1,0,1,6513
273,1,1,0,10803.5
273,1,1,1,10683.5
273,2,0,0,5312.5
273,2,0,1,5723
273,2,1,0,8557
273,2,1,1,8108.5
273,3,0,1,5103
273,3,0,0,5267
273,3,1,0,7874.5
273,3,1,1,7707
273,4,0,1,5478
273,4,0,0,5456
273,4,1,0,7366
273,4,1,1,7337
273,5,0,1,5495.5
273,5,0,0,5876
273,5,1,0,7462
273,5,1,1,7024
273,6,0,0,5684
274,1,0,0,3228.5
274,1,0,1,3379
274,1,1,1,3514
274,1,1,0,3875
274,2,0,1,2927
274,2,0,0,3125
274,2,1,1,3194
274,2,1,0,3555
274,3,0,1,2822
274,3,0,0,3187
274,3,1,1,3314
274,3,1,0,3475
274,4,0,1,2936
274,4,0,0,3360
274,4,1,1,3151.5
274,4,1,0,3731
274,5,0,1,3310.5
274,5,0,0,3892
274,5,1,1,3671
274,5,1,0,4072.5
274,6,0,1,3181.5
274,6,0,0,3257
274,7,0,1,6204
274,7,0,0,6506
275,1,0,0,6515
275,1,0,1,7002
275,1,1,0,10186
275,1,1,1,10459
275,2,0,0,5831
275,2,0,1,6282
275,2,1,0,8798
275,2,1,1,8254
275,3,0,1,5892.5
275,3,0,0,5996.5
275,3,1,0,8017.5
275,3,1,1,8759.5
275,4,0,1,5782
275,4,0,0,5590
275,4,1,0,7299
275,4,1,1,8314
275,5,0,1,6386
275,5,0,0,6619.5
275,5,1,0,8466
275,5,1,1,8565
275,6,0,0,7306.5
276,1,0,0,3716
276,1,0,1,3733
276,1,1,0,5939
276,1,1,1,5492
276,2,0,0,3848.5
276,2,0,1,3716
276,2,1,0,5318
276,2,1,1,4906
276,3,0,1,3405
276,3,0,0,3544
276,3,1,0,4777
276,3,1,1,4377
276,4,0,0,3662
276,4,0,1,3670.5
276,4,1,0,4657
276,4,1,1,4619.5
276,5,0,0,3866
276,5,0,1,3869
276,5,1,0,4703.5
276,5,1,1,4541
276,6,0,0,2150
277,1,0,0,5273
277,1,0,1,5492
277,1,1,0,8582
277,1,1,1,8980.5
277,2,0,0,5014
277,2,0,1,5433
277,2,1,0,7568
277,2,1,1,7336
277,3,0,1,5011
277,3,0,0,5009
277,3,1,0,6904
277,3,1,1,8219.5
277,4,0,1,5339
277,4,0,0,4785
277,4,1,0,6482
277,4,1,1,6393
277,5,0,1,5803
277,5,0,0,6108
277,5,1,0,7429
277,5,1,1,8465
277,6,0,0,5237
278,1,0,0,6713
278,1,0,1,6721
278,1,1,0,9836
278,1,1,1,9849
278,2,0,0,5936
278,2,0,1,5838.5
278,2,1,0,8269.5
278,2,1,1,8292.5
278,3,0,1,5982
278,3,0,0,6147
278,3,1,0,7607
278,3,1,1,7754.5
278,4,0,1,5870
278,4,0,0,6201
278,4,1,0,7449.5
278,4,1,1,7664
278,5,0,1,6451
278,5,0,0,6871
278,5,1,0,7257.5
278,5,1,1,7161
278,6,0,0,4987.5
279,1,0,0,6362
279,1,0,1,6042
279,1,1,0,13900
279,1,1,1,16634.5
279,2,0,0,5957.5
279,2,0,1,5777
279,2,1,0,10005
279,2,1,1,10847
279,3,0,1,5944.5
279,3,0,0,6168
279,3,1,0,8878.5
279,3,1,1,10620.5
279,4,0,1,6032
279,4,0,0,6134
279,4,1,0,8741
279,4,1,1,9555.5
279,5,0,1,6955.5
279,5,0,0,7409
279,5,1,0,9451
279,5,1,1,10252.5
279,6,0,0,9331.5
280,1,0,0,5389
280,1,0,1,5540
280,1,1,0,7799
280,1,1,1,8101
280,2,0,0,4695
280,2,0,1,5432
280,2,1,0,6533
280,2,1,1,6430.5
280,3,0,1,4964
280,3,0,0,4964
280,3,1,0,6162
280,3,1,1,7326.5
280,4,0,1,5225.5
280,4,0,0,5449
280,4,1,0,6634.5
280,4,1,1,6818
280,5,0,1,5827
280,5,0,0,6022
280,5,1,0,6953
280,5,1,1,7398
280,6,0,0,5965
281,1,0,0,4712
281,1,0,1,4980
281,1,1,0,7117
281,1,1,1,7282
281,2,0,0,4368
281,2,0,1,4293.5
281,2,1,0,5896
281,2,1,1,5904.5
281,3,0,1,4356
281,3,0,0,4570
281,3,1,0,5679
281,3,1,1,6072
281,4,0,1,4676
281,4,0,0,4815
281,4,1,0,5977
281,4,1,1,6331
281,5,0,1,5492.5
281,5,0,0,5819
281,5,1,0,6618
281,5,1,1,6153
281,6,0,0,5795
282,1,0,0,4138.5
282,1,0,1,4314
282,1,1,0,6280
282,1,1,1,5861
282,2,0,0,3901
282,2,0,1,4161
282,2,1,0,5475
282,2,1,1,5030
282,3,0,1,3586
282,3,0,0,3750.5
282,3,1,0,4949
282,3,1,1,4798.5
282,4,0,1,3841.5
282,4,0,0,3958
282,4,1,0,4982
282,4,1,1,4836.5
282,5,0,1,3721.5
282,5,0,0,3776
282,5,1,0,4783
282,5,1,1,4384
282,6,0,0,3081.5
283,1,0,0,6324.5
283,1,0,1,6787
283,1,1,0,9026
283,1,1,1,9353
283,2,0,0,5698.5
283,2,0,1,5881
283,2,1,0,7890
283,2,1,1,7326
283,3,0,1,6105
283,3,0,0,5786.5
283,3,1,0,7289.5
283,3,1,1,7839
283,4,0,1,5789
283,4,0,0,5702.5
283,4,1,0,6923
283,4,1,1,8097
283,5,0,1,6157.5
283,5,0,0,6230
283,5,1,0,7309
283,5,1,1,7650.5
283,6,0,0,7313.5
284,1,0,0,4099.5
284,1,0,1,3967
284,1,1,0,7681
284,1,1,1,8523
284,2,0,0,3831.5
284,2,0,1,4207
284,2,1,0,6805
284,2,1,1,6493
284,3,0,1,3952.5
284,3,0,0,3820
284,3,1,0,6012.5
284,3,1,1,6542
284,4,0,1,3843
284,4,0,0,3734.5
284,4,1,0,5348
284,4,1,1,6286
284,5,0,1,4027
284,5,0,0,4347
284,5,1,0,5915
284,5,1,1,6174.5
284,6,0,0,5654.5
285,1,0,0,4385.5
285,1,0,1,4768
285,1,1,1,6071
285,1,1,0,6307
285,2,0,0,3809
285,2,0,1,4361.5
285,2,1,1,5205
285,2,1,0,5485
285,3,0,1,4086
285,3,0,0,3921
285,3,1,1,5165
285,3,1,0,5287.5
285,4,0,1,3866.5
285,4,0,0,3808
285,4,1,1,4579
285,4,1,0,4821.5
285,5,0,1,4254
285,5,0,0,4511
285,5,1,1,5207.5
285,5,1,0,5573
285,6,0,1,5512.5
285,6,0,0,6248
286,1,0,0,3805
286,1,0,1,4292.5
286,1,1,0,8685
286,1,1,1,7975.5
286,2,0,0,3761
286,2,0,1,3966
286,2,1,0,6827
286,2,1,1,6764
286,3,0,1,3711
286,3,0,0,3874.5
286,3,1,0,6097
286,3,1,1,5777
286,4,0,1,3932.5
286,4,0,0,3969.5
286,4,1,0,5985
286,4,1,1,5517
286,5,0,1,4527.5
286,5,0,0,4541
286,5,1,0,6285
286,5,1,1,5479.5
286,6,0,0,2191.5
287,1,0,0,7238
287,1,0,1,7463
287,1,1,0,10157
287,1,1,1,10045
287,2,0,0,6457
287,2,0,1,6364
287,2,1,0,8814
287,2,1,1,8295
287,3,0,1,6758
287,3,0,0,6503
287,3,1,0,7936
287,3,1,1,8872.5
287,4,0,1,6399
287,4,0,0,6620
287,4,1,0,7833
287,4,1,1,8705
287,5,0,1,6748
287,5,0,0,7326
287,5,1,0,8448
287,5,1,1,8809
287,6,0,0,9241.5
288,1,0,0,4217
288,1,0,1,4599
288,1,1,0,8066
288,1,1,1,9252.5
288,2,0,0,3825.5
288,2,0,1,4701
288,2,1,0,6405
288,2,1,1,7331
288,3,0,1,4173.5
288,3,0,0,3958.5
288,3,1,0,5909.5
288,3,1,1,7213.5
288,4,0,1,4733
288,4,0,0,4256
288,4,1,0,6248
288,4,1,1,6954
288,5,0,1,4896.5
288,5,0,0,5012.5
288,5,1,0,5876
288,5,1,1,7394.5
288,6,0,0,5008.5
289,1,0,0,5037
289,1,0,1,5556
289,1,1,1,9157
289,1,1,0,8894
289,2,0,0,4745
289,2,0,1,5105
289,2,1,1,7204
289,2,1,0,6900
289,3,0,1,4949
289,3,0,0,4764
289,3,1,1,6450
289,3,1,0,6530.5
289,4,0,1,5039
289,4,0,0,5003
289,4,1,1,6163
289,4,1,0,6480
289,5,0,1,5357.5
289,5,0,0,5405
289,5,1,1,6561.5
289,5,1,0,6919
289,6,0,1,5634
289,6,0,0,6185
290,1,0,0,5980.5
290,1,0,1,6260
290,1,1,0,11005
290,1,1,1,10732.5
290,2,0,0,5870
290,2,0,1,6211
290,2,1,0,9091
290,2,1,1,8742
290,3,0,1,5736
290,3,0,0,5627
290,3,1,0,7942.5
290,3,1,1,7651
290,4,0,1,5839
290,4,0,0,5545.5
290,4,1,0,7393
290,4,1,1,7694
290,5,0,1,6088.5
290,5,0,0,6408
290,5,1,0,7888
290,5,1,1,6952.5
290,6,0,0,4227
291,1,0,0,6858
291,1,0,1,7661
291,1,1,0,12553
291,1,1,1,11921
291,2,0,0,6539
291,2,0,1,6746
291,2,1,0,9897
291,2,1,1,9487
291,3,0,1,6368.5
291,3,0,0,6367
291,3,1,0,8862
291,3,1,1,8403
291,4,0,0,6736
291,4,0,1,6635.5
291,4,1,0,8724
291,4,1,1,8529
291,5,0,0,7054
291,5,0,1,7488
291,5,1,0,8590.5
291,5,1,1,8597
291,6,0,0,4651
292,1,0,0,5671.5
292,1,0,1,5768
292,1,1,0,8563
292,1,1,1,8103
292,2,0,0,5115
292,2,0,1,5281.5
292,2,1,0,7326
292,2,1,1,6915
292,3,0,1,4735
292,3,0,0,5045.5
292,3,1,0,6399
292,3,1,1,6091
292,4,0,1,4856.5
292,4,0,0,5164
292,4,1,0,6472
292,4,1,1,5990.5
292,5,0,1,5150
292,5,0,0,5270
292,5,1,0,6347
292,5,1,1,6027.5
292,6,0,0,3270.5
293,1,0,0,5222.5
293,1,0,1,5501
293,1,1,0,9307
293,1,1,1,9434
293,2,0,0,5001
293,2,0,1,5216.5
293,2,1,0,7761
293,2,1,1,7746
293,3,0,1,4919
293,3,0,0,4781.5
293,3,1,0,6632.5
293,3,1,1,6908.5
293,4,0,1,5063.5
293,4,0,0,4956
293,4,1,0,6645
293,4,1,1,6309
293,5,0,1,5477
293,5,0,0,5120
293,5,1,0,6436
293,5,1,1,6533.5
293,6,0,0,4967.5
294,1,0,0,5240.5
294,1,0,1,5362
294,1,1,1,8223
294,1,1,0,8302
294,2,0,0,5419
294,2,0,1,5065
294,2,1,1,7499
294,2,1,0,7659
294,3,0,1,4363
294,3,0,0,4830
294,3,1,1,6201
294,3,1,0,6389.5
294,4,0,1,4805.5
294,4,0,0,5022
294,4,1,1,5888.5
294,4,1,0,6645.5
294,5,0,1,4455
294,5,0,0,5205
294,5,1,1,5707.5
294,5,1,0,6540
294,6,0,1,2974.5
294,6,0,0,3427.5
295,1,0,0,4264
295,1,0,1,4721
295,1,1,0,7157
295,1,1,1,7660
295,2,0,0,4178
295,2,0,1,4548
295,2,1,0,6106
295,2,1,1,6894
295,3,0,1,4656
295,3,0,0,4367
295,3,1,0,5878
295,3,1,1,6426
295,4,0,1,4466.5
295,4,0,0,3974
295,4,1,0,5330
295,4,1,1,6096.5
295,5,0,1,4303
295,5,0,0,4247
295,5,1,0,5102
295,5,1,1,5505
295,6,0,0,4774
296,1,0,0,6182.5
296,1,0,1,6376
296,1,1,1,10062
296,1,1,0,10177
296,2,0,0,5844
296,2,0,1,5293
296,2,1,1,8921
296,2,1,0,8783
296,3,0,1,5377
296,3,0,0,5817
296,3,1,1,7686
296,3,1,0,7790.5
296,4,0,1,5970.5
296,4,0,0,6052
296,4,1,1,7119.5
296,4,1,0,7837
296,5,0,1,6025.5
296,5,0,0,6158
296,5,1,1,7145
296,5,1,0,7667
296,6,0,1,4396
296,6,0,0,4750
297,1,0,0,6010
297,1,0,1,5963.5
297,1,1,0,10678.5
297,1,1,1,10447
297,2,0,0,5389
297,2,0,1,5714.5
297,2,1,0,8437
297,2,1,1,8578.5
297,3,0,1,5570
297,3,0,0,5671
297,3,1,0,7659
297,3,1,1,7959.5
297,4,0,1,5482.5
297,4,0,0,5564
297,4,1,0,7538.5
297,4,1,1,7827.5
297,5,0,1,5909
297,5,0,0,6012
297,5,1,0,7823
297,5,1,1,7404
297,6,0,0,4922
298,1,0,0,6835.5
298,1,0,1,8674
298,1,1,0,10589
298,1,1,1,11626
298,2,0,0,5986
298,2,0,1,7393
298,2,1,0,8494
298,2,1,1,9111
298,3,0,1,7013
298,3,0,0,6154
298,3,1,0,8247.5
298,3,1,1,9683
298,4,0,1,7377
298,4,0,0,6662
298,4,1,0,8420
298,4,1,1,9096
298,5,0,1,8456.5
298,5,0,0,8154.5
298,5,1,0,9566
298,5,1,1,10795.5
298,6,0,0,8091.5
299,1,0,0,5179
299,1,0,1,10483
299,1,1,0,7669
299,1,1,1,8893
299,2,0,0,4978
299,2,0,1,8207.5
299,2,1,0,5850.5
299,2,1,1,6965.5
299,3,0,1,6184
299,3,0,0,4738
299,3,1,0,5521
299,3,1,1,8340.5
299,4,0,1,6545
299,4,0,0,4850
299,4,1,0,5341.5
299,4,1,1,8609
299,5,0,1,7590
299,5,0,0,5421
299,5,1,0,5829
299,5,1,1,8634
299,6,0,0,6479.5
299,7,0,0,3214
300,1,0,0,5937.5
300,1,0,1,6199
300,1,1,1,8227
300,1,1,0,8504
300,2,0,0,5728
300,2,0,1,6194
300,2,1,1,7881
300,2,1,0,8020
300,3,0,1,5221
300,3,0,0,5484
300,3,1,1,6991
300,3,1,0,6850.5
300,4,0,1,5586
300,4,0,0,6019
300,4,1,1,7520
300,4,1,0,7515
300,5,0,1,5800
300,5,0,0,6609
300,5,1,1,7600
300,5,1,0,7763.5
300,6,0,1,6697.5
300,6,0,0,7178
301,1,0,0,4919.5
301,1,0,1,5296
301,1,1,0,6915
301,1,1,1,6792
301,2,0,0,4904
301,2,0,1,4667.5
301,2,1,0,6160
301,2,1,1,5823.5
301,3,0,1,4533
301,3,0,0,4886
301,3,1,0,5863
301,3,1,1,5950
301,4,0,1,4338.5
301,4,0,0,4765
301,4,1,0,5850
301,4,1,1,6071
301,5,0,1,5060
301,5,0,0,5527
301,5,1,0,6199.5
301,5,1,1,6013
301,6,0,0,4273
302,1,0,0,2581
302,1,0,1,3264
302,1,1,1,5361
302,1,1,0,4829
302,2,0,0,2574
302,2,0,1,2838.5
302,2,1,1,4169
302,2,1,0,4080
302,3,0,1,2644
302,3,0,0,2646
302,3,1,1,4054
302,3,1,0,3808.5
302,4,0,1,2704
302,4,0,0,2544
302,4,1,1,3888.5
302,4,1,0,3787.5
302,5,0,1,2993.5
302,5,0,0,3147
302,5,1,1,3862
302,5,1,0,4339
302,6,0,1,3559
302,6,0,0,3928
303,1,0,0,4928
303,1,0,1,5683
303,1,1,0,8425
303,1,1,1,8601.5
303,2,0,0,4848.5
303,2,0,1,5597
303,2,1,0,7254
303,2,1,1,7694
303,3,0,1,5092.5
303,3,0,0,5040
303,3,1,0,7155.5
303,3,1,1,8183
303,4,0,1,5220.5
303,4,0,0,4954.5
303,4,1,0,6556
303,4,1,1,6993
303,5,0,1,5233
303,5,0,0,5332
303,5,1,0,6568
303,5,1,1,6742
303,6,0,0,4477
304,1,0,0,6153.5
304,1,0,1,6797
304,1,1,0,9612.5
304,1,1,1,9685.5
304,2,0,0,5818.5
304,2,0,1,5884
304,2,1,0,8420
304,2,1,1,8653
304,3,0,1,5482.5
304,3,0,0,5726.5
304,3,1,0,7821
304,3,1,1,7799.5
304,4,0,1,5900
304,4,0,0,5993
304,4,1,0,7435
304,4,1,1,8113
304,5,0,1,7140.5
304,5,0,0,5992
304,5,1,0,7342
304,5,1,1,7110.5
304,6,0,0,5194
304,6,0,1,5280
305,1,0,0,4366.5
305,1,0,1,4510
305,1,1,1,7500
305,1,1,0,8101
305,2,0,0,3941
305,2,0,1,3803
305,2,1,1,5417
305,2,1,0,6203
305,3,0,1,3655
305,3,0,0,3800
305,3,1,1,5248
305,3,1,0,5865.5
305,4,0,1,3935.5
305,4,0,0,3939
305,4,1,1,5408
305,4,1,0,5665.5
305,5,0,1,4044.5
305,5,0,0,4672
305,5,1,1,5212.5
305,5,1,0,5701
305,6,0,1,5146
305,6,0,0,5639
306,1,0,0,4224.5
306,1,0,1,4454
306,1,1,0,6025
306,1,1,1,6017
306,2,0,0,3852
306,2,0,1,4215
306,2,1,0,5265
306,2,1,1,5039
306,3,0,1,4123
306,3,0,0,3922.5
306,3,1,0,4707
306,3,1,1,4990
306,4,0,1,4304
306,4,0,0,3826
306,4,1,0,4644
306,4,1,1,5138
306,5,0,1,3968.5
306,5,0,0,4170.5
306,5,1,0,4871
306,5,1,1,5092
306,6,0,0,2828.5
307,1,0,0,1923
307,1,0,1,2093.5
307,1,1,0,4244.5
307,1,1,1,4150
307,2,0,0,2141
307,2,0,1,2269
307,2,1,0,3691
307,2,1,1,3415
307,3,0,1,1971.5
307,3,0,0,1892
307,3,1,0,2833
307,3,1,1,2904.5
307,4,0,1,2420
307,4,0,0,2373
307,4,1,0,3386.5
307,4,1,1,3289
307,5,0,1,2625.5
307,5,0,0,2403
307,5,1,0,3200
307,5,1,1,3305
307,6,0,0,1306.5
308,1,0,0,7138
308,1,0,1,8902.5
308,1,1,0,13216
308,1,1,1,13605
308,2,0,0,7426
308,2,0,1,8081
308,2,1,0,11419
308,2,1,1,11511
308,3,0,1,7391
308,3,0,0,6996
308,3,1,0,10562.5
308,3,1,1,10711
308,4,0,1,7651
308,4,0,0,7062
308,4,1,0,9802
308,4,1,1,10594
308,5,0,1,7667.5
308,5,0,0,7606
308,5,1,0,9801
308,5,1,1,9525
308,6,0,0,7601
309,1,0,0,5097.5
309,1,0,1,5550
309,1,1,0,10666.5
309,1,1,1,10730.5
309,2,0,0,5280.5
309,2,0,1,5517
309,2,1,0,8681
309,2,1,1,8932
309,3,0,1,5009.5
309,3,0,0,5108
309,3,1,0,7918.5
309,3,1,1,7827
309,4,0,1,5418
309,4,0,0,5437
309,4,1,0,8106
309,4,1,1,8194
309,5,0,1,5550
309,5,0,0,5618
309,5,1,0,7770
309,5,1,1,7034
309,6,0,0,5633
310,1,0,0,7338
310,1,0,1,8138
310,1,1,0,12721
310,1,1,1,13248
310,2,0,0,7062
310,2,0,1,7172
310,2,1,0,9894
310,2,1,1,10527.5
310,3,0,1,7117
310,3,0,0,7341
310,3,1,0,9674
310,3,1,1,10448
310,4,0,1,7510.5
310,4,0,0,7170
310,4,1,0,9142
310,4,1,1,10639
310,5,0,1,8140
310,5,0,0,8328
310,5,1,0,10002
310,5,1,1,9635
310,6,0,0,7300
310,7,0,0,2290
311,1,0,0,6102.5
311,1,0,1,5995
311,1,1,1,8684
311,1,1,0,8952
311,2,0,0,5621
311,2,0,1,5598.5
311,2,1,1,7522
311,2,1,0,8154
311,3,0,1,5046
311,3,0,0,5693
311,3,1,1,7251
311,3,1,0,7497.5
311,4,0,1,5128
311,4,0,0,5706
311,4,1,1,6295.5
311,4,1,0,7214
311,5,0,1,5189
311,5,0,0,5664
311,5,1,1,6386.5
311,5,1,0,7093
311,6,0,1,4925.5
311,6,0,0,5344
312,1,0,0,4361.5
312,1,0,1,4601
312,1,1,1,8468
312,1,1,0,8318
312,2,0,0,4146
312,2,0,1,4358.5
312,2,1,1,7019
312,2,1,0,6630
312,3,0,1,4134
312,3,0,0,4080
312,3,1,1,5776
312,3,1,0,5993.5
312,4,0,1,4593
312,4,0,0,4511
312,4,1,1,6006
312,4,1,0,6113
312,5,0,1,4901.5
312,5,0,0,4881
312,5,1,1,6054
312,5,1,0,6447
312,6,0,1,4087.5
312,6,0,0,4424.5
313,1,0,0,5789
313,1,0,1,5729
313,1,1,0,11033.5
313,1,1,1,10564.5
313,2,0,0,5264.5
313,2,0,1,5235
313,2,1,0,8559
313,2,1,1,8479
313,3,0,1,4873.5
313,3,0,0,5071
313,3,1,0,7217
313,3,1,1,7190
313,4,0,1,6066.5
313,4,0,0,5694
313,4,1,0,7943
313,4,1,1,7504
313,5,0,1,6658.5
313,5,0,0,6570
313,5,1,0,8149
313,5,1,1,7601
313,6,0,0,4654
314,1,0,0,4477
314,1,0,1,4518
314,1,1,0,7808.5
314,1,1,1,7866
314,2,0,0,4187.5
314,2,0,1,4835
314,2,1,0,6149.5
314,2,1,1,6276.5
314,3,0,1,4020.5
314,3,0,0,4084.5
314,3,1,0,5803
314,3,1,1,5326
314,4,0,1,4436
314,4,0,0,4456.5
314,4,1,0,5634
314,4,1,1,6021
314,5,0,1,4416
314,5,0,0,4557.5
314,5,1,0,5531
314,5,1,1,5324.5
314,6,0,0,3436
315,1,0,0,3877
315,1,0,1,4734
315,1,1,0,5599
315,1,1,1,5763
315,2,0,0,3612
315,2,0,1,3985.5
315,2,1,0,4795
315,2,1,1,4884
315,3,0,1,4065
315,3,0,0,3714
315,3,1,0,4386
315,3,1,1,4964
315,4,0,1,3908.5
315,4,0,0,3925
315,4,1,0,4568.5
315,4,1,1,4731
315,5,0,1,4204
315,5,0,0,4290
315,5,1,0,4724
315,5,1,1,4995
315,6,0,0,2514.5
316,1,0,0,7729
316,1,0,1,8349
316,1,1,0,14989.5
316,1,1,1,14065
316,2,0,0,7289
316,2,0,1,7825
316,2,1,0,11686
316,2,1,1,11249.5
316,3,0,1,6967
316,3,0,0,7092
316,3,1,0,10270.5
316,3,1,1,10518
316,4,0,1,7473
316,4,0,0,7727.5
316,4,1,0,10312
316,4,1,1,10517
316,5,0,1,8202.5
316,5,0,0,8636.5
316,5,1,0,10977
316,5,1,1,10567
316,6,0,0,8862
317,1,0,0,4200.5
317,1,0,1,4581
317,1,1,0,6429
317,1,1,1,6608.5
317,2,0,0,3894
317,2,0,1,4312
317,2,1,0,5349
317,2,1,1,5582
317,3,0,1,4054
317,3,0,0,4104
317,3,1,0,5265.5
317,3,1,1,5921.5
317,4,0,1,4103
317,4,0,0,4001
317,4,1,0,5024
